,0
381,1166392.4509431636
382,1157805.3909431638
383,1167995.8389431639
384,1168860.6824231637
385,1167784.7644231636
386,1172452.2964231637
387,1174803.4024231636
388,1170318.0125431637
389,1168956.7325431637
390,1171073.8765431638
391,1176769.2265431636
392,1186740.6677631638
393,1183951.6057631634
394,1175873.1777631638
395,1169822.2337631634
396,1175531.8837631636
397,1173558.9577631638
398,1179895.1257631637
399,1184773.0277631637
400,1189060.9549631637
401,1192836.4069631635
402,1192278.7421231638
403,1190632.0101231637
404,1182598.8361231638
405,1178221.6441231638
406,1185682.0241231637
407,1176984.1241231635
408,1186449.0481231636
409,1190468.2361231637
410,1192958.584123164
411,1195632.3701231636
412,1194865.9248031636
413,1193260.1908031637
414,1200384.0328031636
415,1209576.7808031638
416,1210103.7643631638
417,1216401.2203631636
418,1211419.367323164
419,1211402.0373231638
420,1209258.5559431638
421,1206024.4339431636
422,1202336.9879431636
423,1199999.0359431638
424,1202027.5159431638
425,1205838.2959431638
426,1206073.0340431638
427,1212976.6200431637
428,1213127.5357031638
429,1206801.5597031636
430,1213290.591703164
431,1214494.1097031638
432,1224277.0657031636
433,1217747.0497031638
434,1213643.7517031636
435,1212486.6477031638
436,1208800.5977031637
437,1212039.3217031637
438,1212106.8350831638
439,1216158.381083164
440,1215392.0585431638
441,1215984.6265431638
442,1206423.2425431637
443,1199775.1945431638
444,1199717.6305431637
445,1197951.5065431637
446,1160932.7065431639
447,1135327.2065431639
448,1150649.8125431635
449,1144134.2225431637
450,1168487.3425431636
451,1168640.1733431637
452,1152112.7333431635
453,1151432.4033431637
454,1149130.1358431636
455,1149130.1358431636
456,1149130.1358431636
457,1149130.1358431636
458,1149130.1358431636
459,1149130.1358431636
460,1149130.1358431636
461,1149130.1358431636
462,1149130.1358431636
463,1149130.1358431636
464,1149225.7578431636
465,1149517.0798431635
466,1151229.0558431635
467,1150968.8538431635
468,1149542.7538431636
469,1146373.2018431635
470,1146067.2018431635
471,1144951.2018431635
472,1146643.2018431635
473,1147069.2018431635
474,1144291.2018431635
475,1141303.2018431635
476,1141843.2018431635
477,1140781.2018431635
478,1143331.2018431635
479,1143871.2018431635
480,1147579.2018431635
481,1147219.2018431635
482,1148221.2018431635
483,1150411.2018431635
484,1144981.2018431635
485,1144640.1518431634
486,1139570.1838431633
487,1139967.4698431634
488,1139974.6558431634
489,1141384.8298431635
490,1141223.7378431633
491,1134800.6638431635
492,1128157.6638431633
493,1127793.6638431633
494,1122394.6478431635
495,1116209.3958431636
496,1105807.9618431635
497,1094947.8218431636
498,1116212.9538431633
499,1119754.7178431633
500,1119065.1038431635
501,1123572.5538431634
502,1124094.5698431632
503,1110313.5338431634
504,1129896.6918431635
505,1134821.2138431633
506,1140984.3378431634
507,1144172.9838431636
508,1146669.3898431635
509,1146907.6138431635
510,1142115.8178431634
511,1151209.3378431636
512,1153173.2678431636
513,1159655.0718431633
514,1171502.4798431634
515,1158849.1878431635
516,1160776.6158431636
517,1161241.9338431635
518,1169663.2238431633
519,1161732.0678431634
520,1160279.3158431635
521,1177323.6338431635
522,1187140.1178431634
523,1187686.1178431634
524,1195666.1178431634
525,1200454.1178431634
526,1198942.1178431634
527,1188022.1178431634
528,1189408.1178431634
529,1190038.1178431634
530,1204654.1178431634
531,1208392.1178431634
532,1205830.1178431634
533,1218632.2418431635
534,1220689.2910231636
535,1223037.8010231636
536,1218634.5958431636
537,1225961.3518431634
538,1227574.6621231632
539,1226660.5581231634
540,1226077.7741231634
541,1223625.8397231635
542,1223625.8397231635
543,1223625.8397231635
544,1223625.8397231635
545,1223401.0357231635
546,1222881.5697231635
547,1222661.5677231634
548,1224198.6757231634
549,1224667.9877231633
550,1225722.0897231633
551,1225539.8217231634
552,1225603.5897231633
553,1226465.3277231632
554,1226478.8617231632
555,1225487.3817231632
556,1229247.0717231631
557,1222066.1257231631
558,1221716.2757231633
559,1224780.4677231633
560,1222372.2437231631
561,1224118.3137231632
562,1227248.1717231632
563,1233556.6757231632
564,1233779.5097231632
565,1234679.5097231632
566,1236199.5097231632
567,1238979.5097231632
568,1239419.5097231632
569,1236459.5097231632
570,1238419.5097231632
571,1238259.5097231632
572,1242159.5097231632
573,1241779.5097231632
574,1242159.5097231632
575,1240739.5097231632
576,1241879.5097231632
577,1242379.5097231632
578,1247599.5097231632
579,1246299.5097231632
580,1245939.5097231632
581,1248659.5097231632
582,1249579.5097231632
583,1249879.5097231632
584,1245459.5097231632
585,1244199.5097231632
586,1249899.5097231632
587,1247479.5097231632
588,1237699.5097231632
589,1236899.5097231632
590,1235159.5097231632
591,1238039.5097231632
592,1223559.5097231632
593,1228639.5097231632
594,1231959.5097231632
595,1237239.5097231632
596,1233519.5097231632
597,1229739.5097231632
598,1234859.5097231632
599,1233099.5097231632
600,1226119.5097231632
601,1227399.5097231632
602,1222139.5097231632
603,1218379.5097231632
604,1219899.5097231632
605,1212379.5097231632
606,1210979.5097231632
607,1223440.5957231633
608,1228730.4897231632
609,1232905.8977231632
610,1239688.9377231633
611,1242931.4077231635
612,1242756.4077231633
613,1241372.6277231635
614,1244527.9497231634
615,1243574.0337231634
616,1243835.1817231632
617,1252867.3077231632
618,1254854.8277231632
619,1263756.2157231632
620,1257559.0437231632
621,1256276.2437231634
622,1246137.5157231633
623,1245035.3637231635
624,1248788.2697231632
625,1254429.9697231632
626,1264745.3697231633
627,1267766.2377231633
628,1277423.9517231632
629,1275936.1917231632
630,1268880.4227231632
631,1270365.8087231633
632,1276376.0451031635
633,1279238.1231031632
634,1284904.6797231631
635,1285261.8497231633
636,1280757.779723163
637,1272477.0277231634
638,1277075.049723163
639,1270088.1037231635
640,1273147.9597231632
641,1281976.869723163
642,1287940.9837831631
643,1281873.0157831633
644,1290399.7357831632
645,1288044.7337831631
646,1284823.1617831632
647,1271037.1377831632
648,1259913.1717831632
649,1250592.3637831633
650,1212940.2397831632
651,1229488.0357831633
652,1230156.7157831632
653,1253670.9217831634
654,1245075.9595031634
655,1230217.6855031634
656,1249285.1915031632
657,1213164.831503163
658,1216309.801503163
659,1213879.459803163
660,1213879.459803163
661,1213596.993803163
662,1213832.993803163
663,1213823.993803163
664,1213072.993803163
665,1213387.993803163
666,1213274.993803163
667,1213476.993803163
668,1213845.993803163
669,1213832.993803163
670,1213661.993803163
671,1213991.993803163
672,1214369.993803163
673,1214392.993803163
674,1214407.993803163
675,1214400.993803163
676,1214612.993803163
677,1214716.993803163
678,1214696.993803163
679,1214603.993803163
680,1214695.9618031632
681,1214689.7778031633
682,1214683.7778031633
683,1213503.5618031633
684,1213408.9058031633
685,1211945.2638031633
686,1213111.0898031634
687,1212677.0898031634
688,1211557.0898031632
689,1212516.0898031634
690,1210045.0898031634
691,1206419.0898031634
692,1208071.0898031634
693,1211157.0058031634
694,1210141.0058031632
695,1205987.3898031632
696,1208669.6838031632
697,1210778.4298031633
698,1214367.7818031632
699,1213879.5258031632
700,1217922.3358031632
701,1217142.5598031632
702,1218490.8798031632
703,1216204.0238031633
704,1219638.0238031633
705,1217972.0238031633
706,1219451.0238031633
707,1220284.0238031633
708,1222375.0238031633
709,1225265.0238031633
710,1225112.023803163
711,1226693.0238031633
712,1225316.0238031633
713,1230093.0238031633
714,1232184.0238031633
715,1231606.023803163
716,1231670.6178031634
717,1233661.1978031632
718,1235119.5618031633
719,1233818.7738031633
720,1235187.1038031634
721,1235355.303803163
722,1236373.4838031633
723,1241911.5738031631
724,1242447.2158031631
725,1242141.8118031633
726,1239009.8118031633
727,1237659.8118031633
728,1239522.8118031633
729,1246029.8118031633
730,1247946.8118031633
731,1251803.9958031634
732,1248347.8998031633
733,1240275.0378031633
734,1233733.7098031633
735,1239783.7998031632
736,1241575.7998031632
737,1250695.7998031632
738,1247527.7998031632
739,1246310.023803163
740,1249273.3178031633
741,1258695.4338031632
742,1259360.4338031632
743,1267144.9698031633
744,1267396.9698031633
745,1267468.9698031633
746,1272184.9698031633
747,1271491.7898031631
748,1273289.6438031632
749,1273264.3998031633
750,1280000.6548231633
751,1279627.0268231635
752,1272508.3148231632
753,1275457.2388231633
754,1287319.1305431633
755,1277753.6365431633
756,1282562.4145431633
757,1278983.2665431632
758,1285733.360543163
759,1294164.870543163
760,1290376.853843163
761,1298960.3518431631
762,1296915.4177431632
763,1299706.327743163
764,1310451.489743163
765,1314361.1057431633
766,1311722.029643163
767,1309098.796243163
768,1309098.796243163
769,1309098.796243163
770,1309098.796243163
771,1309098.796243163
772,1309098.796243163
773,1309098.796243163
774,1309098.796243163
775,1309098.796243163
776,1309098.796243163
777,1309098.796243163
778,1309098.796243163
779,1309098.796243163
780,1309098.796243163
781,1309098.796243163
782,1309098.796243163
783,1309098.796243163
784,1309085.384243163
785,1308843.864243163
786,1309165.864243163
787,1308887.864243163
788,1307779.4742431631
789,1303288.7782431631
790,1298339.2942431632
791,1297586.7642431632
792,1287731.4642431631
793,1286671.962243163
794,1298159.7102431632
795,1290194.7102431632
796,1302754.6622431632
797,1292354.6622431632
798,1287354.6622431632
799,1264124.6622431632
800,1278314.6622431632
801,1264254.6622431632
802,1238004.6622431632
803,1259214.6622431632
804,1229744.6622431632
805,1242694.6622431632
806,1229894.6622431632
807,1230404.6622431632
808,1218694.6622431632
809,1212844.6622431632
810,1233044.6622431632
811,1236684.6622431632
812,1251094.6622431632
813,1243314.6622431632
814,1251544.662243163
815,1247644.6622431632
816,1236044.6622431632
817,1241724.6622431632
818,1238084.6622431632
819,1254754.6622431632
820,1255024.6622431632
821,1263924.6622431632
822,1268094.6622431632
823,1265554.6622431632
824,1273684.6622431632
825,1267654.6622431632
826,1268994.6622431632
827,1276534.6622431632
828,1271484.6622431632
829,1262934.6622431632
830,1268994.6622431632
831,1268974.6622431632
832,1272864.6622431632
833,1276944.6622431632
834,1275624.6622431632
835,1283104.6622431632
836,1280374.6622431632
837,1272684.6622431632
838,1273464.6622431632
839,1276084.6622431632
840,1274144.6622431632
841,1277574.6622431632
842,1282334.6622431632
843,1282394.6622431632
