Timestamps are UTC timezone,https://www.CryptoDataDownload.com
date,symbol,open,high,low,close,volume_btc,volume
2018-10-14 06-PM,BTCUSD,6237.03,6244.5,6230.01,6237.99,135.21,843561.38
2018-10-14 05-PM,BTCUSD,6241.69,6241.69,6235,6237.03,109.89,685464.58
2018-10-14 04-PM,BTCUSD,6242.94,6249.66,6237.77,6241.69,108.97,680313.95
2018-10-14 03-PM,BTCUSD,6225,6244.96,6224.59,6242.94,171.18,1067082.81
2018-10-14 02-PM,BTCUSD,6225,6227.16,6222.92,6225,107.86,671405.58
2018-10-14 01-PM,BTCUSD,6231.81,6235,6221.44,6225,88.51,551339.0
2018-10-14 12-PM,BTCUSD,6217.99,6234.8,6217.99,6231.81,186.29,1160476.34
2018-10-14 11-AM,BTCUSD,6221.01,6221.02,6212.25,6217.99,69.75,433624.34
2018-10-14 10-AM,BTCUSD,6230.92,6231.06,6221,6221.01,47.0,292682.58
2018-10-14 09-AM,BTCUSD,6241.96,6241.96,6226.87,6230.92,66.13,412321.75
2018-10-14 08-AM,BTCUSD,6243.98,6245,6241.08,6241.96,52.55,328092.79
2018-10-14 07-AM,BTCUSD,6243.9,6259.62,6239,6243.98,157.8,985630.78
2018-10-14 06-AM,BTCUSD,6244.05,6254.99,6240.53,6243.9,59.03,368847.45
2018-10-14 05-AM,BTCUSD,6263,6274.75,6242.01,6244.05,105.98,663457.32
2018-10-14 04-AM,BTCUSD,6222.07,6288.36,6222.07,6263,367.4,2300402.21
2018-10-14 03-AM,BTCUSD,6204.44,6226.06,6204.43,6222.07,372.58,2317118.42
2018-10-14 02-AM,BTCUSD,6203.53,6204.69,6200.01,6204.44,100.34,622482.38
2018-10-14 01-AM,BTCUSD,6198.06,6203.69,6197.06,6203.53,122.16,757526.68
2018-10-14 12-AM,BTCUSD,6196,6201,6196,6198.06,121.11,750703.38
2018-10-13 11-PM,BTCUSD,6201.69,6203,6193.43,6196,202.51,1255380.97
2018-10-13 10-PM,BTCUSD,6194.63,6202.99,6193.06,6201.69,189.15,1172373.81
2018-10-13 09-PM,BTCUSD,6192.36,6200,6192.36,6194.63,126.12,781354.93
2018-10-13 08-PM,BTCUSD,6199.01,6202.22,6191.81,6192.36,127.75,791444.94
2018-10-13 07-PM,BTCUSD,6185,6202.12,6182.82,6199.01,340.98,2111561.76
2018-10-13 06-PM,BTCUSD,6202.97,6202.97,6184.99,6185,276.63,1714919.49
2018-10-13 05-PM,BTCUSD,6202.99,6204.94,6200.11,6202.97,284.97,1767668.42
2018-10-13 04-PM,BTCUSD,6205,6206.08,6200.1,6202.99,196.12,1216476.29
2018-10-13 03-PM,BTCUSD,6200.99,6205.01,6200.98,6205,206.76,1282848.21
2018-10-13 02-PM,BTCUSD,6193.65,6201.03,6193.65,6200.99,151.79,940757.13
2018-10-13 01-PM,BTCUSD,6197.28,6199.99,6192.15,6193.65,181.56,1125144.64
2018-10-13 12-PM,BTCUSD,6205,6205,6192.52,6197.28,83.03,514582.37
2018-10-13 11-AM,BTCUSD,6200.51,6208.63,6200.51,6205,129.86,805810.4
2018-10-13 10-AM,BTCUSD,6206.98,6210,6200.51,6200.51,78.81,489164.93
2018-10-13 09-AM,BTCUSD,6194.36,6212,6194.35,6206.98,111.27,690527.91
2018-10-13 08-AM,BTCUSD,6194.33,6199.36,6194.33,6194.36,52.49,325177.23
2018-10-13 07-AM,BTCUSD,6201.19,6201.19,6189.38,6194.33,121.4,751702.56
2018-10-13 06-AM,BTCUSD,6200.01,6201.19,6197.1,6201.19,88.29,547291.82
2018-10-13 05-AM,BTCUSD,6193.61,6203.39,6193.6,6200.01,81.26,503792.35
2018-10-13 04-AM,BTCUSD,6185.4,6193.61,6180.01,6193.61,101.83,630222.06
2018-10-13 03-AM,BTCUSD,6198.8,6198.81,6178.01,6185.4,151.13,935146.06
2018-10-13 02-AM,BTCUSD,6204.99,6207.8,6194.85,6198.8,128.52,796835.92
2018-10-13 01-AM,BTCUSD,6194.5,6205,6194.49,6204.99,140.12,868578.98
2018-10-13 12-AM,BTCUSD,6188.01,6209.66,6178,6194.5,170.32,1055653.81
2018-10-12 11-PM,BTCUSD,6192.93,6201.79,6187.77,6188.01,127.99,792693.25
2018-10-12 10-PM,BTCUSD,6210,6210.01,6178,6192.93,263.56,1632818.01
2018-10-12 09-PM,BTCUSD,6215.99,6221.5,6210,6210,249.55,1551628.53
2018-10-12 08-PM,BTCUSD,6211.98,6216.5,6209.35,6215.99,194.6,1208993.45
2018-10-12 07-PM,BTCUSD,6204.16,6211.99,6204.15,6211.98,152.67,947607.31
2018-10-12 06-PM,BTCUSD,6199.59,6205.43,6190.19,6204.16,188.19,1167130.06
2018-10-12 05-PM,BTCUSD,6215,6219,6188,6199.59,524.2,3253720.83
2018-10-12 04-PM,BTCUSD,6226.03,6226.03,6213,6215,220.46,1370768.05
2018-10-12 03-PM,BTCUSD,6212.06,6228.12,6207.81,6226.03,234.85,1461016.57
2018-10-12 02-PM,BTCUSD,6202.13,6212.74,6199.9,6212.06,220.25,1367209.41
2018-10-12 01-PM,BTCUSD,6218.48,6220,6199.96,6202.13,298.58,1855095.89
2018-10-12 12-PM,BTCUSD,6209.18,6219,6209.17,6218.48,201.77,1254282.89
2018-10-12 11-AM,BTCUSD,6209.91,6214.31,6201.01,6209.18,107.29,666084.33
2018-10-12 10-AM,BTCUSD,6203.13,6215.35,6203.12,6209.91,168.82,1048285.7
2018-10-12 09-AM,BTCUSD,6216.27,6218,6201,6203.13,93.96,583322.14
2018-10-12 08-AM,BTCUSD,6224.03,6225.22,6213.48,6216.27,106.28,661037.31
2018-10-12 07-AM,BTCUSD,6220,6235.2,6213,6224.03,257.71,1603810.9
2018-10-12 06-AM,BTCUSD,6199.99,6220,6199.98,6220,257.33,1598109.49
2018-10-12 05-AM,BTCUSD,6198.28,6199.99,6189.52,6199.99,103.85,643473.71
2018-10-12 04-AM,BTCUSD,6189.99,6199.99,6185.01,6198.28,217.31,1346454.1
2018-10-12 03-AM,BTCUSD,6183,6189.99,6169,6189.99,153.17,946489.14
2018-10-12 02-AM,BTCUSD,6171.68,6188.43,6171.67,6183,235.59,1456256.28
2018-10-12 01-AM,BTCUSD,6150.43,6179.25,6150.42,6171.68,338.38,2087117.49
2018-10-12 12-AM,BTCUSD,6154.69,6169.91,6111.97,6150.43,496.6,3051225.77
2018-10-11 11-PM,BTCUSD,6191.12,6198.29,6111,6154.69,687.48,4232778.73
2018-10-11 10-PM,BTCUSD,6196.7,6196.7,6177.07,6191.12,235.4,1456586.5
2018-10-11 09-PM,BTCUSD,6204.45,6204.95,6190,6196.7,195.45,1211833.63
2018-10-11 08-PM,BTCUSD,6199.96,6211,6141,6204.45,618.73,3828033.88
2018-10-11 07-PM,BTCUSD,6193.81,6205.81,6190.03,6199.96,341.74,2118384.18
2018-10-11 06-PM,BTCUSD,6211.48,6218.31,6193.81,6193.81,334.3,2075919.6
2018-10-11 05-PM,BTCUSD,6208.18,6225,6207.1,6211.48,435.23,2705811.95
2018-10-11 04-PM,BTCUSD,6193.99,6210.16,6187.61,6208.18,273.6,1696939.06
2018-10-11 03-PM,BTCUSD,6214.01,6219.81,6185.53,6193.99,476.13,2951061.29
2018-10-11 02-PM,BTCUSD,6207.61,6234.53,6205,6214.01,487.71,3033192.56
2018-10-11 01-PM,BTCUSD,6194.78,6225.24,6105.02,6207.61,1154.16,7125858.15
2018-10-11 12-PM,BTCUSD,6178.63,6204.88,6178.63,6194.78,250.56,1552607.64
2018-10-11 11-AM,BTCUSD,6209.93,6209.93,6175,6178.63,222.14,1376389.94
2018-10-11 10-AM,BTCUSD,6213.06,6216,6198.22,6209.93,192.07,1192454.09
2018-10-11 09-AM,BTCUSD,6206.89,6214.15,6189,6213.06,173.04,1073202.21
2018-10-11 08-AM,BTCUSD,6207.53,6216.21,6203.36,6206.89,156.95,974781.3
2018-10-11 07-AM,BTCUSD,6188.57,6211.07,6146,6207.53,454.85,2813006.96
2018-10-11 06-AM,BTCUSD,6208.1,6210,6153.05,6188.57,363.94,2252469.41
2018-10-11 05-AM,BTCUSD,6225.34,6233.84,6185.77,6208.1,361.55,2245236.24
2018-10-11 04-AM,BTCUSD,6222.01,6260.38,6211.84,6225.34,542.06,3378898.7
2018-10-11 03-AM,BTCUSD,6190.35,6248,6190.35,6222.01,1187.7,7386659.14
2018-10-11 02-AM,BTCUSD,6222.11,6225.83,6130,6190.35,1874.66,11598496.25
2018-10-11 01-AM,BTCUSD,6466.96,6466.96,6033.34,6222.11,7362.22,45540011.31
2018-10-11 12-AM,BTCUSD,6524.56,6524.56,6460.32,6466.96,387.66,2514996.18
2018-10-10 11-PM,BTCUSD,6518.84,6537,6518.83,6524.56,259.56,1695233.41
2018-10-10 10-PM,BTCUSD,6509.99,6525,6509.99,6518.84,251.01,1635538.0
2018-10-10 09-PM,BTCUSD,6530.41,6530.5,6508.9,6509.99,273.9,1786370.7
2018-10-10 08-PM,BTCUSD,6540,6543.82,6530.4,6530.41,233.66,1527660.59
2018-10-10 07-PM,BTCUSD,6549.8,6549.9,6530.97,6540,234.1,1531524.54
2018-10-10 06-PM,BTCUSD,6522.96,6549.81,6520,6549.8,259.27,1693177.18
2018-10-10 05-PM,BTCUSD,6507.53,6525,6505,6522.96,263.33,1715479.16
2018-10-10 04-PM,BTCUSD,6493.48,6507.9,6490.84,6507.53,207.59,1349829.73
2018-10-10 03-PM,BTCUSD,6507.53,6510.27,6492.94,6493.48,295.54,1920911.96
2018-10-10 02-PM,BTCUSD,6511.59,6513.57,6499.39,6507.53,173.51,1129224.46
2018-10-10 01-PM,BTCUSD,6508.66,6517.34,6504.24,6511.59,188.49,1227387.52
2018-10-10 12-PM,BTCUSD,6497.89,6509.06,6497.06,6508.66,186.71,1214062.87
2018-10-10 11-AM,BTCUSD,6490.55,6500,6488.57,6497.89,192.68,1251333.26
2018-10-10 10-AM,BTCUSD,6490.36,6493.99,6485.31,6490.55,105.23,682900.81
2018-10-10 09-AM,BTCUSD,6499,6506.12,6490.35,6490.36,149.46,971348.96
2018-10-10 08-AM,BTCUSD,6488.75,6499,6480.52,6499,103.92,673971.78
2018-10-10 07-AM,BTCUSD,6489.99,6489.99,6467.9,6488.75,245.55,1590364.85
2018-10-10 06-AM,BTCUSD,6461.31,6492.01,6445.48,6489.99,219.65,1419648.57
2018-10-10 05-AM,BTCUSD,6529,6529.01,6456,6461.31,712.52,4618141.51
2018-10-10 04-AM,BTCUSD,6540.41,6548.03,6529,6529,186.5,1219454.04
2018-10-10 03-AM,BTCUSD,6567.01,6567.01,6528,6540.41,364.6,2386350.05
2018-10-10 02-AM,BTCUSD,6569.13,6569.18,6563.57,6567.01,185.8,1220220.59
2018-10-10 01-AM,BTCUSD,6579.51,6584,6562.02,6569.13,446.26,2933328.7
2018-10-10 12-AM,BTCUSD,6589.48,6591.32,6577.5,6579.51,250.52,1649553.05
2018-10-09 11-PM,BTCUSD,6593.99,6596.93,6586.56,6589.48,175.55,1157178.17
2018-10-09 10-PM,BTCUSD,6576.63,6594,6575,6593.99,194.75,1282177.31
2018-10-09 09-PM,BTCUSD,6578.6,6583,6572.24,6576.63,222.81,1465635.35
2018-10-09 08-PM,BTCUSD,6585.92,6585.93,6573.02,6578.6,277.13,1823075.19
2018-10-09 07-PM,BTCUSD,6587.53,6589.99,6585.91,6585.92,207.34,1366126.42
2018-10-09 06-PM,BTCUSD,6578.95,6588.33,6577.33,6587.53,411.65,2709575.3
2018-10-09 05-PM,BTCUSD,6572,6578.95,6572,6578.95,202.01,1327863.58
2018-10-09 04-PM,BTCUSD,6574.7,6574.7,6569.6,6572,328.89,2161178.07
2018-10-09 03-PM,BTCUSD,6569.09,6574.7,6569.09,6574.7,207.85,1366213.65
2018-10-09 02-PM,BTCUSD,6553.29,6584.2,6553.28,6569.09,312.34,2050840.44
2018-10-09 01-PM,BTCUSD,6578.19,6578.19,6552.5,6553.29,360.34,2364786.53
2018-10-09 12-PM,BTCUSD,6584.33,6585.91,6570,6578.19,150.36,989178.68
2018-10-09 11-AM,BTCUSD,6591.66,6591.66,6579.3,6584.33,106.25,699666.3
2018-10-09 10-AM,BTCUSD,6590.47,6592.95,6590.47,6591.66,64.42,424673.42
2018-10-09 09-AM,BTCUSD,6589.31,6590.48,6582.75,6590.47,78.8,519044.22
2018-10-09 08-AM,BTCUSD,6596.43,6597.46,6575.49,6589.31,148.58,978558.5
2018-10-09 07-AM,BTCUSD,6594.68,6596.5,6588.78,6596.43,92.67,610903.98
2018-10-09 06-AM,BTCUSD,6596.5,6596.5,6594.67,6594.68,65.61,432809.96
2018-10-09 05-AM,BTCUSD,6605.96,6610,6595,6596.5,188.91,1247442.22
2018-10-09 04-AM,BTCUSD,6601.09,6605.97,6601.09,6605.96,82.76,546533.36
2018-10-09 03-AM,BTCUSD,6601.75,6604.66,6594,6601.09,96.43,636305.74
2018-10-09 02-AM,BTCUSD,6598.03,6604.66,6591.02,6601.75,134.28,885799.39
2018-10-09 01-AM,BTCUSD,6606.62,6606.62,6596.99,6598.03,179.01,1181820.72
2018-10-09 12-AM,BTCUSD,6608.07,6612.86,6606.28,6606.62,135.48,895560.55
2018-10-08 11-PM,BTCUSD,6598.49,6608.07,6598.48,6608.07,135.88,897376.81
2018-10-08 10-PM,BTCUSD,6613.15,6613.15,6598.48,6598.49,208.41,1376856.26
2018-10-08 09-PM,BTCUSD,6623.01,6624.65,6613.14,6613.15,178.33,1180386.82
2018-10-08 08-PM,BTCUSD,6633.74,6633.81,6623,6623.01,221.77,1469959.73
2018-10-08 07-PM,BTCUSD,6609.18,6639.55,6609.17,6633.74,321.61,2131034.27
2018-10-08 06-PM,BTCUSD,6617.14,6617.14,6604.99,6609.18,183.8,1215384.95
2018-10-08 05-PM,BTCUSD,6607.03,6617.44,6607,6617.14,176.32,1165751.35
2018-10-08 04-PM,BTCUSD,6617,6621.99,6607,6607.03,196.66,1300788.94
2018-10-08 03-PM,BTCUSD,6616,6634.87,6615.84,6617,429.71,2846524.99
2018-10-08 02-PM,BTCUSD,6608.78,6619.95,6603.99,6616,274.13,1812482.54
2018-10-08 01-PM,BTCUSD,6624.98,6624.98,6595.01,6608.78,231.57,1530114.3
2018-10-08 12-PM,BTCUSD,6589.8,6681.19,6589.8,6624.98,916.88,6079559.22
2018-10-08 11-AM,BTCUSD,6576.99,6613,6576.99,6589.8,444.41,2931039.35
2018-10-08 10-AM,BTCUSD,6551.87,6577,6551.87,6576.99,156.8,1028393.95
2018-10-08 09-AM,BTCUSD,6548.91,6552.83,6548.9,6551.87,70.05,458795.52
2018-10-08 08-AM,BTCUSD,6552.09,6553.62,6546.2,6548.91,94.73,620479.78
2018-10-08 07-AM,BTCUSD,6550.74,6554.36,6547.72,6552.09,79.03,517785.71
2018-10-08 06-AM,BTCUSD,6550.02,6553.57,6545.63,6550.74,64.13,420008.97
2018-10-08 05-AM,BTCUSD,6557.64,6559.9,6550,6550.02,94.16,617296.87
2018-10-08 04-AM,BTCUSD,6556.29,6561.75,6553.85,6557.64,94.82,621795.96
2018-10-08 03-AM,BTCUSD,6561.84,6561.9,6553.5,6556.29,116.45,763737.11
2018-10-08 02-AM,BTCUSD,6560.01,6563.88,6557.01,6561.84,123.39,809476.15
2018-10-08 01-AM,BTCUSD,6564.01,6574.5,6560,6560.01,97.32,639051.13
2018-10-08 12-AM,BTCUSD,6570,6579.6,6564,6564.01,248.43,1632566.66
2018-10-07 11-PM,BTCUSD,6536.1,6585.01,6534.79,6570,470.11,3086023.27
2018-10-07 10-PM,BTCUSD,6536.32,6537.5,6532.18,6536.1,89.33,583707.2
2018-10-07 09-PM,BTCUSD,6533.01,6539.94,6526.51,6536.32,110.09,719323.83
2018-10-07 08-PM,BTCUSD,6536.95,6537.81,6533,6533.01,166.4,1087414.53
2018-10-07 07-PM,BTCUSD,6536.91,6538,6535.01,6536.95,84.12,549916.05
2018-10-07 06-PM,BTCUSD,6535.15,6538.42,6535.01,6536.91,96.67,631851.41
2018-10-07 05-PM,BTCUSD,6527.3,6538,6526.63,6535.15,133.86,874492.22
2018-10-07 04-PM,BTCUSD,6539,6539,6523.79,6527.3,114.66,748713.72
2018-10-07 03-PM,BTCUSD,6526.16,6539.35,6523.32,6539,98.7,644806.89
2018-10-07 02-PM,BTCUSD,6528.99,6530,6516,6526.16,84.16,549035.49
2018-10-07 01-PM,BTCUSD,6520,6534,6516.12,6528.99,50.39,328897.25
2018-10-07 12-PM,BTCUSD,6514.18,6520,6510,6520,43.88,285755.83
2018-10-07 11-AM,BTCUSD,6515,6521.09,6514.18,6514.18,48.85,318359.71
2018-10-07 10-AM,BTCUSD,6521.08,6526.91,6515,6515,41.35,269662.78
2018-10-07 09-AM,BTCUSD,6516,6523.58,6515.99,6521.08,39.58,257986.41
2018-10-07 08-AM,BTCUSD,6535.01,6535.02,6491.81,6516,273.31,1779437.5
2018-10-07 07-AM,BTCUSD,6547.33,6547.33,6535.01,6535.01,60.35,394729.0
2018-10-07 06-AM,BTCUSD,6547.32,6547.33,6542.36,6547.33,62.87,411475.86
2018-10-07 05-AM,BTCUSD,6546.44,6552.5,6545,6547.32,64.15,420070.76
2018-10-07 04-AM,BTCUSD,6554,6558.57,6546.44,6546.44,78.42,513829.85
2018-10-07 03-AM,BTCUSD,6554.99,6558.08,6550.41,6554,73.2,479738.31
2018-10-07 02-AM,BTCUSD,6554.72,6555,6550.75,6554.99,87.18,571420.23
2018-10-07 01-AM,BTCUSD,6554.01,6554.72,6545.23,6554.72,103.18,675935.51
2018-10-07 12-AM,BTCUSD,6552.43,6555,6550,6554.01,97.93,641783.25
2018-10-06 11-PM,BTCUSD,6545,6555,6544.99,6552.43,100.61,658994.52
2018-10-06 10-PM,BTCUSD,6557,6559.72,6543.75,6545,110.62,724308.69
2018-10-06 09-PM,BTCUSD,6551.89,6560,6546.8,6557,123.68,810574.52
2018-10-06 08-PM,BTCUSD,6540,6551.89,6536.01,6551.89,115.25,754211.15
2018-10-06 07-PM,BTCUSD,6541.75,6543.05,6536,6540,122.9,803649.37
2018-10-06 06-PM,BTCUSD,6556,6556.8,6539.88,6541.75,169.21,1107398.52
2018-10-06 05-PM,BTCUSD,6549.5,6556.83,6545.23,6556,103.44,677480.24
2018-10-06 04-PM,BTCUSD,6558.64,6562.15,6549.49,6549.5,153.81,1008161.21
2018-10-06 03-PM,BTCUSD,6542.57,6559.69,6540.22,6558.64,120.71,790509.38
2018-10-06 02-PM,BTCUSD,6545.04,6548.13,6536.01,6542.57,151.67,992260.29
2018-10-06 01-PM,BTCUSD,6551.74,6557.3,6540,6545.04,124.05,812092.73
2018-10-06 12-PM,BTCUSD,6547.2,6557.32,6545.69,6551.74,62.09,406731.35
2018-10-06 11-AM,BTCUSD,6564.33,6564.33,6540,6547.2,121.95,798546.16
2018-10-06 10-AM,BTCUSD,6564.63,6571.17,6564.32,6564.33,52.16,342634.41
2018-10-06 09-AM,BTCUSD,6565,6567.02,6563.37,6564.63,42.99,282213.6
2018-10-06 08-AM,BTCUSD,6572.76,6572.76,6562,6565,55.65,365438.27
2018-10-06 07-AM,BTCUSD,6572,6574.99,6569.88,6572.76,91.86,603791.72
2018-10-06 06-AM,BTCUSD,6574.95,6575,6567.8,6572,72.35,475473.08
2018-10-06 05-AM,BTCUSD,6570.43,6575,6569.85,6574.95,63.72,418812.2
2018-10-06 04-AM,BTCUSD,6567.17,6574.34,6567.17,6570.43,74.19,487513.2
2018-10-06 03-AM,BTCUSD,6561.8,6567.18,6561.79,6567.17,93.52,613904.46
2018-10-06 02-AM,BTCUSD,6579.99,6579.99,6552,6561.8,193.95,1272725.92
2018-10-06 01-AM,BTCUSD,6576.4,6579.99,6570,6579.99,133.19,875721.84
2018-10-06 12-AM,BTCUSD,6593.94,6594.39,6563.14,6576.4,233.07,1534227.93
2018-10-05 11-PM,BTCUSD,6585,6599,6573.01,6593.94,137.29,903985.98
2018-10-05 10-PM,BTCUSD,6556,6641,6555.99,6585,899.13,5936023.43
2018-10-05 09-PM,BTCUSD,6539.08,6556.52,6535.55,6556,235.4,1540559.15
2018-10-05 08-PM,BTCUSD,6543.05,6543.05,6535.31,6539.08,267.44,1748878.1
2018-10-05 07-PM,BTCUSD,6534,6544.99,6534,6543.05,204.08,1334894.49
2018-10-05 06-PM,BTCUSD,6534.51,6539.47,6530,6534,218.3,1426773.52
2018-10-05 05-PM,BTCUSD,6539.98,6539.99,6530,6534.51,203.54,1330023.28
2018-10-05 04-PM,BTCUSD,6547.41,6550,6535,6539.98,235.99,1543753.96
2018-10-05 03-PM,BTCUSD,6544.15,6549.99,6544.14,6547.41,235.29,1540434.29
2018-10-05 02-PM,BTCUSD,6543.22,6549.99,6534.18,6544.15,313.96,2053850.63
2018-10-05 01-PM,BTCUSD,6536.29,6549,6536.28,6543.22,152.9,1000576.35
2018-10-05 12-PM,BTCUSD,6538.01,6540.29,6532,6536.29,133.72,874143.87
2018-10-05 11-AM,BTCUSD,6533.36,6549,6533.16,6538.01,106.57,696967.32
2018-10-05 10-AM,BTCUSD,6530,6538.91,6528.8,6533.36,98.36,642647.77
2018-10-05 09-AM,BTCUSD,6528.83,6530,6525,6530,46.58,304076.14
2018-10-05 08-AM,BTCUSD,6531.67,6531.67,6528.74,6528.83,67.7,442076.02
2018-10-05 07-AM,BTCUSD,6549.06,6549.06,6528.74,6531.67,153.85,1006032.12
2018-10-05 06-AM,BTCUSD,6537.1,6552.98,6533.35,6549.06,140.35,918692.83
2018-10-05 05-AM,BTCUSD,6537.53,6537.53,6527.91,6537.1,102.75,671367.99
2018-10-05 04-AM,BTCUSD,6539.71,6545.44,6530,6537.53,106.12,693669.56
2018-10-05 03-AM,BTCUSD,6533.55,6544.43,6533.53,6539.71,109.96,719057.25
2018-10-05 02-AM,BTCUSD,6569.99,6570,6512.81,6533.55,397.06,2595012.88
2018-10-05 01-AM,BTCUSD,6580,6580.01,6553.35,6569.99,162.02,1064266.92
2018-10-05 12-AM,BTCUSD,6547.45,6582,6547.44,6580,245.05,1609972.6
2018-10-04 11-PM,BTCUSD,6550.6,6551.51,6539.43,6547.45,141.76,928029.74
2018-10-04 10-PM,BTCUSD,6545.01,6560,6543.52,6550.6,198.78,1302659.81
2018-10-04 09-PM,BTCUSD,6546.25,6554.78,6520,6545.01,231.53,1513286.84
2018-10-04 08-PM,BTCUSD,6572.08,6574,6536.04,6546.25,475.84,3118358.16
2018-10-04 07-PM,BTCUSD,6559.99,6573.3,6559.98,6572.08,407.06,2674083.43
2018-10-04 06-PM,BTCUSD,6549.99,6569.99,6549.98,6559.99,323.48,2122061.1
2018-10-04 05-PM,BTCUSD,6539.23,6549.99,6539.18,6549.99,161.0,1053608.09
2018-10-04 04-PM,BTCUSD,6548.9,6549.99,6538.75,6539.23,175.8,1150785.29
2018-10-04 03-PM,BTCUSD,6532.01,6549.8,6529.53,6548.9,376.97,2466449.42
2018-10-04 02-PM,BTCUSD,6539.27,6545,6532,6532.01,209.14,1367867.29
2018-10-04 01-PM,BTCUSD,6534.18,6549.9,6531.79,6539.27,284.68,1861496.73
2018-10-04 12-PM,BTCUSD,6530,6537.68,6527.72,6534.18,295.89,1932687.5
2018-10-04 11-AM,BTCUSD,6533.03,6542.86,6529.76,6530,109.66,716571.44
2018-10-04 10-AM,BTCUSD,6554.09,6565.84,6525.11,6533.03,203.92,1334947.5
2018-10-04 09-AM,BTCUSD,6550,6560.79,6550,6554.09,64.51,422937.81
2018-10-04 08-AM,BTCUSD,6542.5,6579.16,6542.49,6550,139.75,916865.96
2018-10-04 07-AM,BTCUSD,6542.53,6553.57,6541,6542.5,116.0,759498.97
2018-10-04 06-AM,BTCUSD,6551.01,6553,6542.52,6542.53,122.36,801556.08
2018-10-04 05-AM,BTCUSD,6564.63,6570.28,6548,6551.01,161.68,1060644.62
2018-10-04 04-AM,BTCUSD,6562.01,6573.5,6558.1,6564.63,173.72,1140621.13
2018-10-04 03-AM,BTCUSD,6563.96,6569.11,6552.03,6562.01,174.42,1144137.54
2018-10-04 02-AM,BTCUSD,6559.01,6571.25,6547,6563.96,203.47,1334840.53
2018-10-04 01-AM,BTCUSD,6478,6603.01,6477.99,6559.01,1357.91,8919166.75
2018-10-04 12-AM,BTCUSD,6466.03,6479.99,6455,6478,183.66,1187883.14
2018-10-03 11-PM,BTCUSD,6434.85,6479.99,6434.84,6466.03,360.01,2324309.29
2018-10-03 10-PM,BTCUSD,6417.33,6437,6414.99,6434.85,322.8,2074547.42
2018-10-03 09-PM,BTCUSD,6437.52,6449.99,6417.33,6417.33,169.22,1090287.54
2018-10-03 08-PM,BTCUSD,6433.33,6445.67,6426.08,6437.52,241.18,1552284.94
2018-10-03 07-PM,BTCUSD,6452,6452.36,6418.11,6433.33,316.72,2038003.39
2018-10-03 06-PM,BTCUSD,6465,6468.28,6441.15,6452,270.48,1744558.81
2018-10-03 05-PM,BTCUSD,6468.54,6479.98,6460.87,6465,251.26,1625520.25
2018-10-03 04-PM,BTCUSD,6468.26,6475.39,6457.17,6468.54,242.52,1568741.06
2018-10-03 03-PM,BTCUSD,6481.34,6490.75,6464.8,6468.26,314.25,2034466.82
2018-10-03 02-PM,BTCUSD,6442.65,6493.11,6440,6481.34,250.32,1618919.7
2018-10-03 01-PM,BTCUSD,6432.01,6450,6422.64,6442.65,267.8,1724196.08
2018-10-03 12-PM,BTCUSD,6451.56,6451.57,6432,6432.01,117.98,760380.86
2018-10-03 11-AM,BTCUSD,6446.42,6461.84,6437.51,6451.56,202.21,1303975.11
2018-10-03 10-AM,BTCUSD,6427.66,6460,6427.66,6446.42,260.56,1680021.23
2018-10-03 09-AM,BTCUSD,6418.45,6430.99,6417.48,6427.66,85.9,551832.91
2018-10-03 08-AM,BTCUSD,6414.49,6422.96,6412,6418.45,103.89,666582.3
2018-10-03 07-AM,BTCUSD,6430.02,6435.81,6414.48,6414.49,201.36,1294548.05
2018-10-03 06-AM,BTCUSD,6425.11,6430.02,6410.02,6430.02,105.96,680388.17
2018-10-03 05-AM,BTCUSD,6423.75,6435,6416.86,6425.11,187.87,1207653.55
2018-10-03 04-AM,BTCUSD,6425,6435.81,6398.96,6423.75,357.08,2290312.46
2018-10-03 03-AM,BTCUSD,6470.39,6476.75,6405.68,6425,640.19,4113233.77
2018-10-03 02-AM,BTCUSD,6489.62,6492,6453,6470.39,313.55,2028598.7
2018-10-03 01-AM,BTCUSD,6507.94,6507.95,6474.99,6489.62,203.62,1320585.54
2018-10-03 12-AM,BTCUSD,6498.46,6507.95,6480.64,6507.94,230.88,1499046.34
2018-10-02 11-PM,BTCUSD,6530.99,6531,6489.02,6498.46,281.5,1832203.94
2018-10-02 10-PM,BTCUSD,6522.87,6537.27,6522.86,6530.99,203.18,1327064.68
2018-10-02 09-PM,BTCUSD,6524.38,6528.3,6515.1,6522.87,252.96,1650025.63
2018-10-02 08-PM,BTCUSD,6531.76,6545,6522.83,6524.38,280.87,1835250.56
2018-10-02 07-PM,BTCUSD,6534,6545,6528.51,6531.76,183.18,1197214.38
2018-10-02 06-PM,BTCUSD,6499.5,6534,6499.49,6534,374.36,2439727.21
2018-10-02 05-PM,BTCUSD,6496.02,6514.75,6452,6499.5,658.02,4268968.34
2018-10-02 04-PM,BTCUSD,6528.18,6528.76,6489,6496.02,336.15,2187007.85
2018-10-02 03-PM,BTCUSD,6520.01,6532.5,6511.43,6528.18,261.54,1705846.18
2018-10-02 02-PM,BTCUSD,6550.23,6553.96,6506.01,6520.01,392.92,2565001.87
2018-10-02 01-PM,BTCUSD,6550,6558,6536.53,6550.23,252.18,1651436.6
2018-10-02 12-PM,BTCUSD,6539.26,6569.33,6530.54,6550,210.95,1381880.75
